"","JusticeName","Term","CrimPro","CivilRights","Economics","Interstate","SCIdeology","MQScore"
"1","AFortas",1965,81.25,95.2380952380952,67.8571428571429,NA,1,-1.402
"2","AFortas",1966,87.8048780487805,79.1666666666667,66.6666666666667,NA,1,-1.564
"3","AFortas",1967,83.5616438356164,82.7586206896552,63.4920634920635,NA,1,-1.479
"4","AFortas",1968,75.609756097561,82.6086956521739,64.2857142857143,NA,1,-1.294
"5","AJGoldberg",1962,81.4814814814815,100,66.6666666666667,NA,0.75,-1.095
"6","AJGoldberg",1963,96.2962962962963,97.8723404255319,70,NA,0.75,-1.204
"7","AJGoldberg",1964,61.1111111111111,86.2068965517241,69.5652173913043,NA,0.75,-0.855
"8","AMKennedy",1987,27.7777777777778,66.6666666666667,64.7058823529412,NA,0.365,1.191
"9","AMKennedy",1988,22.2222222222222,35.8974358974359,61.9047619047619,NA,0.365,1.462
"10","AMKennedy",1989,17.5,33.3333333333333,38.4615384615385,NA,0.365,1.356
"11","AMKennedy",1990,39.3939393939394,34.7826086956522,61.5384615384615,NA,0.365,1.22
"12","AMKennedy",1991,34.6153846153846,32.5,37.9310344827586,NA,0.365,0.886
"13","AMKennedy",1992,34.375,27.7777777777778,47.3684210526316,NA,0.365,1.046
"14","AMKennedy",1993,42.8571428571429,20.5882352941176,48.1481481481481,NA,0.365,0.883
"15","AMKennedy",1994,27.2727272727273,18.75,41.1764705882353,NA,0.365,0.845
"16","AMKennedy",1995,38.4615384615385,16.6666666666667,29.4117647058824,NA,0.365,0.715
"17","AMKennedy",1996,22.2222222222222,32,62.5,NA,0.365,0.851
"18","AMKennedy",1997,16.1290322580645,52.3809523809524,64.7058823529412,NA,0.365,0.811
"19","AMKennedy",1998,21.0526315789474,20,56.5217391304348,NA,0.365,0.919
"20","AMKennedy",1999,34.4827586206897,38.8888888888889,36.3636363636364,NA,0.365,1.068
"21","AMKennedy",2000,45.4545454545455,35.2941176470588,75,NA,0.365,0.953
"22","AMKennedy",2001,16.6666666666667,20,57.1428571428571,NA,0.365,1.037
